,number,value,datetime_start,datetime_complete,duration,params_D,params_P,params_Q,params_d,params_p,params_q,state
13,13,0.6795496575580213,2022-03-13 19:43:26.318289,2022-03-13 19:43:29.023181,0 days 00:00:02.704892,1,2,1,0,2,1,COMPLETE
14,14,0.6695453790104438,2022-03-13 19:43:29.024165,2022-03-13 19:43:30.996936,0 days 00:00:01.972771,0,3,2,0,2,1,COMPLETE
15,15,0.5774151045097772,2022-03-13 19:43:30.998168,2022-03-13 19:43:31.687935,0 days 00:00:00.689767,1,2,0,0,2,1,COMPLETE
16,16,0.6784581035317028,2022-03-13 19:43:31.689585,2022-03-13 19:43:51.102014,0 days 00:00:19.412429,0,1,3,0,6,4,COMPLETE
17,17,0.668185551723685,2022-03-13 19:43:51.103131,2022-03-13 19:43:57.460461,0 days 00:00:06.357330,1,3,2,0,0,8,COMPLETE
18,18,0.6583772063470663,2022-03-13 19:43:57.462056,2022-03-13 19:43:58.465980,0 days 00:00:01.003924,0,2,1,0,2,1,COMPLETE
19,19,0.603590506411241,2022-03-13 19:43:58.467133,2022-03-13 19:43:59.509828,0 days 00:00:01.042695,1,3,0,0,4,0,COMPLETE
20,20,0.6744557903757913,2022-03-13 19:43:59.511220,2022-03-13 19:44:04.499830,0 days 00:00:04.988610,0,2,3,0,3,3,COMPLETE
21,21,0.679448095086775,2022-03-13 19:44:04.500860,2022-03-13 19:44:09.099750,0 days 00:00:04.598890,1,2,1,0,5,3,COMPLETE
22,22,0.6895643251236248,2022-03-13 19:44:09.101382,2022-03-13 19:44:12.685722,0 days 00:00:03.584340,1,1,1,0,7,1,COMPLETE
23,23,0.6895643251236248,2022-03-13 19:44:12.687385,2022-03-13 19:44:16.391518,0 days 00:00:03.704133,1,1,1,0,7,1,COMPLETE
24,24,0.6939183238661444,2022-03-13 19:44:16.392584,2022-03-13 19:44:22.588596,0 days 00:00:06.196012,1,1,2,0,7,2,COMPLETE
25,25,0.6939183238661444,2022-03-13 19:44:22.589820,2022-03-13 19:44:28.646257,0 days 00:00:06.056437,1,1,2,0,7,2,COMPLETE
26,26,0.6939183238661444,2022-03-13 19:44:28.647240,2022-03-13 19:44:34.567263,0 days 00:00:05.920023,1,1,2,0,7,2,COMPLETE
27,27,0.6894424308648077,2022-03-13 19:44:34.568601,2022-03-13 19:44:44.561886,0 days 00:00:09.993285,1,1,2,0,7,4,COMPLETE
28,28,0.6939183238661444,2022-03-13 19:44:44.563185,2022-03-13 19:44:50.636468,0 days 00:00:06.073283,1,1,2,0,7,2,COMPLETE
29,29,0.5316787080929897,2022-03-13 19:44:50.637455,2022-03-13 19:44:52.946138,0 days 00:00:02.308683,1,0,2,1,5,0,COMPLETE
30,30,0.6898452909808203,2022-03-13 19:44:52.947173,2022-03-13 19:44:57.533460,0 days 00:00:04.586287,1,1,2,0,6,4,COMPLETE
31,31,0.6939183238661444,2022-03-13 19:44:57.534483,2022-03-13 19:45:03.669593,0 days 00:00:06.135110,1,1,2,0,7,2,COMPLETE
32,32,0.6939183238661444,2022-03-13 19:45:03.671134,2022-03-13 19:45:09.622945,0 days 00:00:05.951811,1,1,2,0,7,2,COMPLETE
33,33,0.699904538002504,2022-03-13 19:45:09.624154,2022-03-13 19:45:26.840249,0 days 00:00:17.216095,1,0,2,0,6,3,COMPLETE
34,34,0.699904538002504,2022-03-13 19:45:26.841521,2022-03-13 19:45:44.138875,0 days 00:00:17.297354,1,0,2,0,6,3,COMPLETE
35,35,0.669527461841581,2022-03-13 19:45:44.139995,2022-03-13 19:46:00.164060,0 days 00:00:16.024065,1,0,2,1,6,5,COMPLETE
36,36,0.6913290464306887,2022-03-13 19:46:00.165281,2022-03-13 19:46:02.520115,0 days 00:00:02.354834,1,0,2,0,5,3,COMPLETE
37,37,0.6855764258010036,2022-03-13 19:46:02.521547,2022-03-13 19:46:40.122225,0 days 00:00:37.600678,1,0,2,0,6,5,COMPLETE
38,38,0.6981523336193995,2022-03-13 19:46:40.123561,2022-03-13 19:47:02.107151,0 days 00:00:21.983590,1,0,3,1,8,4,COMPLETE
39,39,0.6981523336193995,2022-03-13 19:47:02.108288,2022-03-13 19:47:23.616651,0 days 00:00:21.508363,1,0,3,1,8,4,COMPLETE
40,40,0.666316396723664,2022-03-13 19:47:23.617709,2022-03-13 19:48:09.272249,0 days 00:00:45.654540,1,0,3,1,8,6,COMPLETE
41,41,0.6981523336193995,2022-03-13 19:48:09.273487,2022-03-13 19:48:30.959185,0 days 00:00:21.685698,1,0,3,1,8,4,COMPLETE
42,42,0.6981523336193995,2022-03-13 19:48:30.960286,2022-03-13 19:48:52.700783,0 days 00:00:21.740497,1,0,3,1,8,4,COMPLETE
43,43,0.6981523336193995,2022-03-13 19:48:52.702174,2022-03-13 19:49:14.493909,0 days 00:00:21.791735,1,0,3,1,8,4,COMPLETE
44,44,0.686717036957526,2022-03-13 19:49:14.495235,2022-03-13 19:50:04.012462,0 days 00:00:49.517227,1,0,3,1,8,5,COMPLETE
45,45,0.686717036957526,2022-03-13 19:50:04.013519,2022-03-13 19:50:53.173566,0 days 00:00:49.160047,1,0,3,1,8,5,COMPLETE
46,46,0.6769258528895601,2022-03-13 19:50:53.175067,2022-03-13 19:51:14.304261,0 days 00:00:21.129194,1,0,3,1,8,3,COMPLETE
47,47,0.6689645356232046,2022-03-13 19:51:14.305549,2022-03-13 19:51:33.599190,0 days 00:00:19.293641,1,0,3,1,6,4,COMPLETE
48,48,0.6572131371547609,2022-03-13 19:51:33.600213,2022-03-13 19:51:53.424502,0 days 00:00:19.824289,1,0,3,1,4,4,COMPLETE
49,49,0.6769258528895601,2022-03-13 19:51:53.425997,2022-03-13 19:52:14.362347,0 days 00:00:20.936350,1,0,3,1,8,3,COMPLETE
